Img_path,label
./dataset/Fruits Classification/train/Banana/Banana (2434).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2456).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2887).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3521).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3933).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3608).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3322).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3577).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2005).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2921).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3011).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2802).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3111).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2092).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2431).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2871).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3605).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3115).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2950).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2627).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2516).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2330).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3576).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3012).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3924).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3489).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2886).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3056).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2801).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3685).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3125).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2078).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3428).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3898).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2615).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2767).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2423).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3858).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2844).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3509).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2508).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2026).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3187).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2728).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3765).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2831).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2166).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3100).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3776).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2117).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2273).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2172).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2614).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3769).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3821).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3286).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3379).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3955).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3135).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2996).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3346).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3692).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3354).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3876).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3086).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3375).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2268).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3160).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3004).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3550).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2136).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3739).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3094).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2275).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3132).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3678).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2775).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2972).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3498).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2060).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3714).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2258).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3557).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2369).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2149).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2466).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2094).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2428).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3481).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2731).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3364).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3463).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3732).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2402).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3458).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3579).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2705).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2501).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2701).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3936).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2103).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3321).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3007).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2820).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2286).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3304).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2265).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2716).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2475).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2641).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3088).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3018).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2720).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3027).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2399).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2344).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3519).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2093).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3533).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2730).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3978).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2773).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3128).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2763).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2017).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3278).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3195).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2568).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3927).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2760).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3173).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2880).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2494).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2865).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3851).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3484).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3023).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2578).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2702).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3279).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3070).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3202).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2233).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3251).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2225).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3156).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3627).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3223).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2698).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2259).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2263).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3005).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2205).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3123).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2442).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3660).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2818).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3165).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2052).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2594).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2170).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3791).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2562).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2255).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3292).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2537).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3768).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2270).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2945).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2522).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2843).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2167).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2777).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3490).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2799).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3788).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2266).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2695).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3708).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3980).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3952).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2925).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3846).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2611).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2096).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2946).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3617).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3203).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3014).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3478).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3525).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3643).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3054).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2503).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2460).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3268).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3470).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2710).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3528).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3287).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2787).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3575).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2943).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2816).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3661).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2826).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2803).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3168).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3242).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3705).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3976).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2524).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3335).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3604).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3151).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3735).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3328).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3729).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2684).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2152).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3090).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2163).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3274).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3460).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2051).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2721).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2998).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2325).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2660).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2381).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3727).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3142).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2037).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3455).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2862).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2293).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3945).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2271).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2133).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3844).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2634).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3137).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3789).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2292).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3614).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2987).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2190).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3426).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2264).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3383).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2893).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3105).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2388).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2079).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3255).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2878).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2481).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2807).jpeg,1
